conquering_cost,filename,total_scores,travelling_cost
236.5,inputs/273.in,424.5,188.0
875.0,inputs/362.in,3767.0,2892.0
20561.0,inputs/222.in,22687.0,2126.0
89616546471.0,inputs/391.in,213217402281.0,123600855810.0
148.0,inputs/140.in,438.0,290.0
150345740279.59982,inputs/280.in,451037215258.7993,300691474979.19946
4970.0,inputs/111.in,6722.0,1752.0
5.0,inputs/216.in,11.0,6.0
6684.0,inputs/187.in,14744.0,8060.0
140.0,inputs/356.in,780.0,640.0
47364.0,inputs/247.in,127632.52199999992,80268.52199999992
4292.307429999999,inputs/307.in,5867.539129999999,1575.2317000000003
57.0,inputs/125.in,131.0,74.0
215.0,inputs/174.in,481.0,266.0
79000220.0,inputs/154.in,79278298.0,278078.0
401.0,inputs/385.in,863.0,462.0
207.0,inputs/294.in,321.0,114.0
39551098.279500015,inputs/105.in,76654955.4621,37103857.182599984
2145249196.47357,inputs/267.in,8213913185.305366,6068663988.831796
26107.0,inputs/327.in,102403.0,76296.0
12518.0,inputs/236.in,58886.0,46368.0
158.0,inputs/376.in,570.0,412.0
789.0,inputs/131.in,2993.0,2204.0
76592.0,inputs/160.in,81284.0,4692.0
514.0,inputs/342.in,1240.0,726.0
66030.0,inputs/202.in,2105056.0,2039026.0
8587.0,inputs/193.in,13815.199999999997,5228.199999999998
12042479487.0,inputs/313.in,25342002729.0,13299523242.0
687.1479000000004,inputs/253.in,768.4751000000003,81.32719999999995
33.0,inputs/0.in,121.0,88.0
523.0,inputs/58.in,1433.0,910.0
791.0,inputs/578.in,1018.87744,227.87744000000004
2297227.2923,inputs/438.in,2301630.2453,4402.952999999999
1.0,inputs/529.in,1.0,0.0
491.0,inputs/469.in,1371.0,880.0
10065.0,inputs/479.in,43577.0,33512.0
11250.0,inputs/19.in,57250.0,46000.0
2346.0,inputs/539.in,18178.0,15832.0
13271731.0178,inputs/428.in,1478169625.2918017,1464897894.2740016
43.0,inputs/48.in,763.0,720.0
2725.0,inputs/568.in,7814.704679999998,5089.704679999998
3571.0,inputs/243.in,22948.997999999992,19377.997999999992
317.0,inputs/303.in,1095.0,778.0
292.0,inputs/183.in,3828.0,3536.0
5039.0,inputs/212.in,8627.0,3588.0
4517.0,inputs/352.in,8180.5187799999985,3663.518779999998
70.0,inputs/170.in,20148.0,20078.0
1719.0,inputs/121.in,70203.0,68484.0
3946.0,inputs/366.in,8276.0,4330.0
12300.0,inputs/226.in,12694.0,394.0
1.0,inputs/337.in,1.0,0.0
695.0,inputs/277.in,1287.0,592.0
2080.0,inputs/115.in,4568.0,2488.0
35.0,inputs/284.in,167.0,132.0
29236543903.0,inputs/395.in,81651549761.0,52415005858.0
567.0,inputs/144.in,1214.0000000000005,647.0000000000003
19000055.0,inputs/155.in,19068073.0,68018.0
151.0,inputs/384.in,427.0,276.0
520.0,inputs/104.in,1172.0,652.0
288.0,inputs/295.in,472.0,184.0
358.0,inputs/266.in,640.0,282.0
21.0,inputs/326.in,97.0,76.0
202351.0,inputs/237.in,435819.0,233468.0
37.0,inputs/377.in,117.0,80.0
12481.0,inputs/130.in,48945.0,36464.0
19008.0,inputs/161.in,20120.0,1112.0
1130.0,inputs/343.in,3086.0,1956.0
2210.0,inputs/192.in,5668.0,3458.0
1635.0,inputs/203.in,4143.0,2508.0
6493062427.0,inputs/312.in,13982949385.0,7489886958.0
312.7179,inputs/252.in,364.5105,51.79260000000001
34.0,inputs/1.in,246.0,212.0
737.02,inputs/579.in,9935.04,9198.02
150.0,inputs/59.in,298.0,148.0
3966067.6211999995,inputs/439.in,3973815.9211999993,7748.299999999999
1.0,inputs/528.in,1.0,0.0
242.0,inputs/468.in,664.0,422.0
45014.0,inputs/478.in,183784.0,138770.0
17546.0,inputs/538.in,90474.0,72928.0
7650.0,inputs/18.in,39250.0,31600.0
1169.0,inputs/429.in,8267.0,7098.0
2237.0,inputs/569.in,2963.7393199999997,726.7393199999999
85.0,inputs/49.in,1525.0,1440.0
123.0,inputs/242.in,947.0,824.0
50124.0,inputs/302.in,369814.0,319690.0
2050.0,inputs/213.in,6350.0,4300.0
2204741.0,inputs/182.in,2208943.0,4202.0
895.0,inputs/353.in,2284.07866,1389.07866
42.0,inputs/171.in,96.0,54.0
690.0,inputs/120.in,43330.0,42640.0
8396.0,inputs/367.in,16482.0,8086.0
0.048000000000000036,inputs/227.in,98.048,98.0
1.0,inputs/336.in,1.0,0.0
103.0,inputs/276.in,1063.0,960.0
284.0,inputs/285.in,770.0,486.0
1120.0,inputs/114.in,2372.0,1252.0
126354276533.0,inputs/394.in,318859686971.0,192505410438.0
1200.0,inputs/145.in,2562.84,1362.8400000000004
2275.0,inputs/165.in,276235.0,273960.0
0.0031999999999999984,inputs/134.in,78.03100000000015,78.02780000000014
146.0,inputs/316.in,716.0,570.0
508.0,inputs/256.in,530.9,22.899999999999977
25.0,inputs/347.in,3843.0,3818.0
5000.0,inputs/207.in,5796.0,796.0
19.900000000000013,inputs/196.in,198.9999999999993,179.09999999999928
253.5,inputs/291.in,401.5,148.0
22062.0,inputs/100.in,425926.0,403864.0
117.0,inputs/151.in,375.0,258.0
6846.0,inputs/380.in,12638.268,5792.267999999999
31068203678.7157,inputs/233.in,95926996821.2321,64858793142.5164
4561702.0,inputs/373.in,244424409.6189998,239862707.6189998
1242.0,inputs/262.in,7704.0,6462.0
319543.0,inputs/322.in,321053.0,1510.0
769.0,inputs/409.in,2815.0,2046.0
11700.0,inputs/69.in,23800.0,12100.0
112.0,inputs/549.in,302.0,190.0
72.0,inputs/458.in,142.0,70.0
14.0,inputs/38.in,46.0,32.0
3279.0,inputs/689.in,5925.0,2646.0
1388.0,inputs/518.in,1852.0,464.0
261.69,inputs/5.in,14131.369999999997,13869.679999999997
646801.0,inputs/28.in,1706181.0,1059380.0
49.0,inputs/508.in,159.0,110.0
20469.0,inputs/699.in,39575.218700000005,19106.218700000005
3883.0,inputs/448.in,11193.0,7310.0
197313.0,inputs/79.in,451801.0,254488.0
317.0,inputs/559.in,1767.0,1450.0
26616.0,inputs/419.in,29590.0,2974.0
150.0,inputs/332.in,334.0,184.0
5.0,inputs/272.in,91.0,86.0
26.0,inputs/363.in,86.0,60.0
43182.0,inputs/223.in,44906.0,1724.0
44810786112.0,inputs/390.in,103715026436.0,58904240324.0
2439.0,inputs/141.in,7199.0,4760.0
5100.020990000001,inputs/110.in,26620.623749999995,21520.602759999994
35707113819.77998,inputs/281.in,110879981964.58,75172868144.80002
3242.0,inputs/186.in,7262.0,4020.0
5.0,inputs/217.in,11.0,6.0
85.0,inputs/357.in,247.0,162.0
18706.0,inputs/246.in,60933.43800000003,42227.43800000003
1673.50905,inputs/306.in,2643.9671900000003,970.4581400000002
285.0,inputs/124.in,617.0,332.0
11.0,inputs/175.in,27.0,16.0
